userName Labels,Major Labels,Department Labels,program labels,researchExp,industryExp,internExp,journalPubs,Term Label,confPubs,University Labels,admit,normalized_cgpa,normalized_topper_cgpa,greTotal
4415.0,,,,,,,,,0.0,,0.0,,0.867,
,,,,,,,,,,,,,,313.0
,,,,,,,,1.0,,,0.0,0.79,,
4531.0,,,,,,,,,,38.0,0.0,,,
,,,,,,,,,,,0.0,,,
4561.0,20.0,,,,,,,,,38.0,,,,
,,,,,,0.0,,,,,,,0.85,310.0
,,,1.0,,,,,,,38.0,,0.75,0.75,
,,,,,,,,,,,,,,316.0
4281.0,,20.0,,,0.0,,,,,,,,,81.0
,,,1.0,,,,0.0,,,38.0,,0.8,,
,,,,,,,,,,,,0.75,,324.0
,,,,,0.0,,,,,,0.0,,,
,,,,,,,,,,,,0.834,0.93,
4768.0,,,,,,,,1.0,,38.0,,0.82,0.82,331.0
4808.0,,,,,,0.0,,,,38.0,0.0,,,319.0
,,,,,,,,,,38.0,,0.82,,308.0
,20.0,,1.0,,,,,,,38.0,,0.93376,0.98,318.0
4869.0,,,,,,,,,,38.0,0.0,0.82,0.9,
,,,,,0.0,,,,,38.0,0.0,0.6341,0.8,312.0
,,,1.0,,,,,,,,0.0,,,324.0
,,,,,,0.0,,,,38.0,0.0,,,324.0
4899.0,,,,,,,,,,38.0,0.0,,0.756,329.0
4969.0,,,,,,,,,,38.0,,,,
5085.0,,,,,,,0.0,1.0,,,,,0.97,
,,,,,,,,,,,,0.64,0.78,
,,,,,,,,,,38.0,,0.888,0.921,
,,,,,,,0.0,,,38.0,,0.79,,328.0
,,,,,,,,,0.0,38.0,,0.851,,
,,,,0.0,,,,,,,,0.69,,
,,27.0,1.0,,,,,,,,0.0,,0.923,316.0
,,27.0,,,,,,1.0,,,,0.55,0.55,
5273.0,,,,,0.0,,,,,,0.0,,,
,,,,,,,,,,38.0,0.0,,0.85,320.0
5339.0,,,,,,,,,,38.0,,0.879,,
,,,,,,,,,,,,0.6,,
5389.0,,,,,,,,1.0,,38.0,0.0,0.758,,
,,,,,0.0,,,,0.0,38.0,0.0,0.85,0.85,
,,63.0,,,,,,,0.0,38.0,0.0,0.945,,
5516.0,,,,,,,,1.0,,,,,,318.0
5518.0,,28.0,,,,,,,,,,0.9375,0.9425,
,,,,,,,,,,38.0,0.0,0.77,0.86,
,20.0,20.0,,0.0,,,,,,,0.0,0.87,0.87,325.0
,,,1.0,,,,,,,,0.0,,,326.0
5648.0,,,,,,,,,,,0.0,,,
5650.0,,,,,,,,,,38.0,,0.8496,,312.0
,,,,,,,,,,38.0,,0.58,0.75,
,,,,,,,,1.0,,38.0,,,,320.0
5757.0,,,,,,,,,,38.0,0.0,,0.86,
,,,,,,,,1.0,,38.0,0.0,0.7371,0.88,326.0
5780.0,,,,,,,,,,,0.0,0.926,0.932,324.0
,,,,,0.0,,0.0,,,,0.0,,,
,,,,,,,,,,,,0.7922,0.7922,307.0
,,,,,,,,,,38.0,0.0,,0.9925,329.0
,,,,,,,,,,,0.0,,,
,27.0,,,,,,,,,,0.0,,,
,,,,,,,,,0.0,38.0,0.0,,,301.0
,,,,,,,,,,,0.0,0.8,,
6218.0,,,,,,,,,2.0,,,,,
,,20.0,,,,,,,,,,0.897,0.897,
6248.0,,,1.0,,31.0,,,,,38.0,0.0,0.823,0.823,
,,,1.0,,,,,,,38.0,,0.7236,,
6328.0,,,,,,,,,,38.0,0.0,,,320.0
6360.0,,,,,,,0.0,,,38.0,,,0.972,
6399.0,28.0,,1.0,,,,,,,,,0.71,,
,,,,,,,,,0.0,,,,0.783,
,,,,,,0.0,0.0,,,38.0,0.0,,,
,,,,,,,,,,38.0,,,,326.0
,,28.0,1.0,,,,0.0,,,,,0.6989,,318.0
,,,,,,,,,,,,0.88,,
6531.0,,,,,,,,,,38.0,,0.8198,0.8198,
6533.0,,,,,,,,,,,,0.966,,
,,,,,,,,,,,,0.6972,0.6972,299.0
,,,,0.0,,,0.0,,,,,0.8765,,
,,28.0,,,,,,1.0,0.0,,0.0,0.89,0.946,308.0
,,,,,,,,,,,0.0,0.866,0.96,324.0
,,,,0.0,,,,,,38.0,,,,
6710.0,20.0,,,,,,,,,38.0,,,0.95,328.0
6781.0,,,,,0.0,,,,,,0.0,,,325.0
,,,,,,,0.0,,0.0,38.0,,,,
6823.0,28.0,,,,,,,,,,,,,327.0
6875.0,,,,,,0.0,,,,,,0.71,,
,,,,,0.0,,,,,38.0,0.0,,,
,,,,,,,,,,38.0,0.0,0.918,,
6940.0,18.0,,,,,6.0,,1.0,,38.0,0.0,0.77,0.86,313.0
,,,,,,,0.0,,,38.0,0.0,,0.843,318.0
,,,,,,,,,,,,0.769,,313.0
,,,,,,,0.0,,,38.0,,0.855,1.0,
,,,,,,,0.0,,,,,0.652,0.652,320.0
6968.0,,,,,,,,,,38.0,0.0,0.899,,326.0
7096.0,,27.0,3.0,,,0.0,,,,38.0,,,0.883,
7125.0,,,,,,,,,,,0.0,0.77,,326.0
7180.0,,20.0,,0.0,,,0.0,1.0,,38.0,,,,321.0
7195.0,,,1.0,,,,,,,,,,,324.0
,,,,,,,,,,,,,,
7232.0,,,,,,,,,,38.0,,,0.95,320.0
,,,,,7.0,,,,,38.0,,,0.593,308.0
,20.0,,,,,,,,0.0,,0.0,,,312.0
7286.0,,,,,,,,,,,,,0.8,329.0
,,,,,,,,,,38.0,0.0,,,
,,,1.0,,,,,,,,0.0,,,
,20.0,,,,,,,,,38.0,0.0,0.0886,,331.0
,20.0,20.0,,,,0.0,,,,38.0,0.0,0.61,0.75,308.0
,,28.0,,,24.0,,,,,,0.0,,0.83,318.0
,,,,0.0,,,,,,,,,,
,,,,,,,,,0.0,38.0,,,0.79,
7469.0,,,,,,,,1.0,,38.0,0.0,0.905,0.993,335.0
,,,,0.0,,,,,,,,0.74,0.87,
7544.0,,,,0.0,,,,,,38.0,,,,
7581.0,20.0,,,,,,,,,,0.0,,,
,,,,,0.0,,,,,,,0.952,,
,,,,,,,,,,38.0,0.0,0.69,,
,,27.0,,,,,,,,,,0.6893,,
7676.0,,,,0.0,,,,,,38.0,,0.76,,
,,,,,,,,,0.0,,,0.7827,,329.0
,,,,,,,,,0.0,,,0.83,0.93,322.0
,,,,,,,,,,,,,0.7,
7750.0,,,,,,,,1.0,,,0.0,,,
7753.0,,,1.0,,,,,1.0,,,0.0,,0.95,
,,,,,,,,,,,,,,300.0
,,,,,,,0.0,,,,,,0.96,
,20.0,,,,,,,,,,0.0,0.757,,334.0
,,,,,,,,,,,,,,328.0
,,,,,,,,,0.0,,,,,
7879.0,,20.0,,,,,,,,,,,,306.0
,,,,,,0.0,,,,38.0,,,,304.0
7952.0,,,,,,,,,,,,,0.6133,
,,,,,,,,1.0,,,,0.58,,
,,,,0.0,,0.0,,,,,,0.6,0.6,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.6848,331.0
,20.0,,1.0,,,,,,0.0,,0.0,,0.75,304.0
8066.0,,,,,0.0,,,,,,0.0,,,
,,,,,,,,,,,,,,
8086.0,,,,,,,,1.0,,38.0,0.0,,0.95,315.0
,,,,,,,,,,38.0,,,,
,,,,0.0,,,,,,38.0,,,0.859,
,,,,,,,0.0,,,,0.0,0.71,,322.0
8183.0,,,,,,,,,0.0,38.0,,,,323.0
8187.0,,,,,,,,,,38.0,,,,
8240.0,,,,,,,0.0,,,,,0.793,,323.0
,,,,,,,,1.0,,38.0,0.0,,0.96,323.0
8276.0,,,,,,,,1.0,,,0.0,0.6051,,311.0
,,,,,,,,,,,,,,
,,27.0,,0.0,0.0,,,1.0,,,,0.74,,321.0
,,,,0.0,,,,,,,0.0,0.834,0.834,318.0
8365.0,,,,,,,,,,,,0.7747,0.86,
8366.0,20.0,,,,,,0.0,,,38.0,,,,
,,,,0.0,0.0,,,,,38.0,,0.7679,,
8375.0,20.0,,,,,0.0,,,,38.0,,0.8415,,313.0
,,,,,,,,,,,,0.79,,326.0
,,,,,,,,,,,,,,
,,,,,,,,,,38.0,,0.792,,
,,,,,,,,,,38.0,,,,326.0
,,,,,,,,,,,,,,307.0
8452.0,,,,,,,,,,,0.0,0.746,,
,,,,,,,,,,,0.0,,,313.0
,,,,,,,,,0.0,38.0,,,,
8475.0,,,,,,,,1.0,0.0,,,0.6,0.8,
,,,,,,,,,,38.0,0.0,0.789,0.96,
8647.0,4.0,,,,,,,,,,0.0,,,
8674.0,,,,,,,,,,,0.0,,,318.0
,,27.0,,,,0.0,,,0.0,38.0,,,,316.0
8735.0,,,,,,,,,0.0,38.0,,,,
,,20.0,,,,,,,,,,,,
8771.0,,,2.0,,0.0,0.0,,,0.0,38.0,,,,319.0
8778.0,,,,,,,,,,38.0,0.0,0.82,0.93,323.0
8813.0,,,,,,,,,,38.0,,0.778,,327.0
,,,,,,,,,,,0.0,0.91,,313.0
,,,,,,,0.0,,0.0,38.0,,,,
8879.0,,,,,,,,,,,,,,
,,27.0,,,,,,,0.0,,,,0.8,
,,,,0.0,,,0.0,,,,,,,
8985.0,,,,,,,,,,38.0,,0.926,0.948,314.0
8989.0,,28.0,,0.0,,,,,0.0,,,,,
,,,,,,,0.0,,,,,0.672,0.672,325.0
,,,,,0.0,,,,0.0,38.0,,,,320.0
9023.0,,,,,,,,,,,,,,
,,,,,,,,,,,,0.838,0.88,328.0
,,,,,,,0.0,,0.0,,0.0,,,
,,,,,,,,,,38.0,0.0,,,310.0
,,,,,,,,,,38.0,,0.7822,,
,,,,,,,,1.0,,38.0,,,,
9238.0,,,,,,,,,,38.0,,,0.962,
9293.0,,,,0.0,,,,,,,,0.877,0.877,
,,,,0.0,,,0.0,,,38.0,,0.788,,334.0
9337.0,,,,,,,0.0,,,38.0,0.0,,,
9355.0,,,,,,,0.0,,1.0,,0.0,,0.71,298.0
9440.0,,,1.0,,,,,,,,0.0,0.903,0.957,315.0
,,,,,,,,1.0,,,0.0,,,
,,,,,,,,,,,,0.611,,330.0
,,,,,,,,,,,,,,
,,,1.0,,,,,,,,0.0,0.7206,0.79,
9541.0,,20.0,,,,,0.0,,,38.0,0.0,0.84,0.94,317.0
9552.0,,,,,,,,,0.0,,,,0.85,326.0
9569.0,,,,,,,,,,,,,,
,,,,,,,,,0.0,,,,,
9625.0,,,,,,,,1.0,,38.0,,0.762,,
9641.0,,27.0,,0.0,,,,,0.0,38.0,,0.75,0.85,326.0
,,,,,,,,,,38.0,,0.7771,,318.0
9701.0,,,,,,,,1.0,,,,0.663,0.89,314.0
,20.0,,,0.0,,,,,,,0.0,0.906,,
,27.0,,1.0,,,,,,,,,,0.85,333.0
,,,,,,,,,,38.0,,,0.96,
9816.0,,,,0.0,,,,,,,0.0,0.866,,
9817.0,,,,,,,,,,,,,0.94,
9825.0,,,,,,2.0,,,,38.0,,0.62,,
,,,,,,,,1.0,,38.0,,,0.82,
9865.0,,20.0,,,,,,,,,,,,
,,,,,,,,,,38.0,0.0,0.56,,
,,,,,0.0,,,,,,0.0,0.735,0.834,317.0
,,,,0.0,,,,,,38.0,0.0,0.77,0.78,323.0
10036.0,,,1.0,,,0.0,,,,,0.0,0.77,,
,,,,,,,0.0,1.0,,,0.0,0.55,,
,,,,,,,0.0,,,38.0,,,,331.0
,,,,,,0.0,0.0,,,,0.0,,,324.0
,20.0,,,,,,,,,,0.0,0.73,,
,,,,,21.0,,,1.0,,,,,0.9,319.0
,,,,,,,,1.0,0.0,,0.0,0.784,0.784,
10217.0,,,,,,,,,1.0,,,,0.95,
,,,,,0.0,,,,,,0.0,0.786,0.95,
,,,,0.0,,,,,,38.0,0.0,,,
,,,,,,,,,,,,,,328.0
,,,,,,,,,0.0,38.0,0.0,,0.86,315.0
,,,,,0.0,,,,,38.0,,0.8,,310.0
,,,,,,6.0,,,,,,,0.87,
10345.0,20.0,,,,,0.0,,,,38.0,,,,
10425.0,,,,,,,,,0.0,,,0.76,,
10440.0,20.0,20.0,,,,,,,,38.0,0.0,,,
10450.0,,,,,,,,,,,0.0,,0.954,
10481.0,,,1.0,,,,,,,38.0,0.0,,,315.0
10498.0,,,,,,,,,,,,,,
,,,1.0,,,,,,,38.0,,0.912,,
10522.0,,,1.0,,,,,,,,,0.892,,331.0
10529.0,,,,,,,,,,38.0,0.0,0.9075,1.0,332.0
,,,,,,,,,,,,0.7573,,315.0
,,,,,,,,,,38.0,,,,
,,,,,,,,,,,,,,
,20.0,,,,,,,,0.0,,0.0,,0.0945,
10592.0,,,,,0.0,,,1.0,,,0.0,,,
10702.0,,,,,,,,,,38.0,,,,
,,,,,,,0.0,,,,,,0.8,305.0
,,,,,,0.0,,,0.0,38.0,,0.81,,
,,,,0.0,,,,1.0,,,,,,330.0
10876.0,,,,,0.0,,,,,38.0,,,0.88,329.0
,,,,,,,,,,38.0,,,,
11027.0,,28.0,,,,,,1.0,,38.0,0.0,,0.94,320.0
,,,,,,,0.0,,,38.0,,,0.8,315.0
,,,,,,,0.0,1.0,,,0.0,,,311.0
11079.0,,,,,,0.0,,,,38.0,0.0,0.65,0.65,312.0
,,,,,,,,,,,,,,300.0
,,,,,,0.0,,,,,,,,322.0
,,,,0.0,,,,,0.0,,0.0,0.59,0.74,
,,,,,,,,,,,,,0.9,315.0
,,,,0.0,9.0,,,,,38.0,0.0,,0.92,
11152.0,,,,,,,,,,38.0,,,,316.0
,,,,,,,,,,38.0,,,,328.0
,,,,,,,0.0,,0.0,38.0,,0.85,,310.0
,28.0,,,,,0.0,0.0,,,,,,0.976,
11386.0,,,,,,,,,,38.0,,,,331.0
,52.0,,,,0.0,,,,,38.0,0.0,,,320.0
,,,,,,,,,,,0.0,,0.81,326.0
,,,,,,,,,,,,,,
,,,,,,,,1.0,0.0,,0.0,0.88,0.93,302.0
11548.0,,,,,,,,,,38.0,,,0.8,
,,,,,0.0,,0.0,,,,,0.78,,315.0
11575.0,,,,,,,,,,38.0,,,,324.0
11577.0,,,,,,,0.0,,,38.0,0.0,0.893,,
11590.0,28.0,28.0,,,,,0.0,,,,,0.7601,,329.0
11645.0,27.0,,,0.0,,,0.0,1.0,,,,0.71,,306.0
,,,,,,,0.0,,,,,0.66,0.66,315.0
,,,,,,,,,,,,0.83,,
11731.0,,,,,,0.0,,,,,,0.85,0.85,
,,,,,,,,,0.0,38.0,0.0,0.8004,,
11744.0,,,1.0,,,,,,,,,0.67,,332.0
,,,,,,,,1.0,0.0,,,0.83,,
11805.0,,,1.0,,,,,,,38.0,,,,
11851.0,,20.0,,,,,,,,38.0,0.0,0.814,0.921,
,,,,,,,,,,38.0,0.0,,0.82,
,,,,,,,,,,,0.0,,0.91,331.0
,,,1.0,,,0.0,,,,,0.0,0.63,0.72,
,20.0,,,,,0.0,,,0.0,38.0,,,,
,,,,,,,,,,38.0,,0.77,,
,20.0,,,,,,,,,38.0,0.0,0.72,0.85,
,,,,,,,,1.0,,,0.0,,,327.0
,28.0,,1.0,,,,0.0,,,38.0,,,0.965,326.0
12077.0,,,,,,,,,,,,0.74,,
12142.0,,,,,,,,1.0,,,,,,330.0
,,,1.0,,,,,,,38.0,,,,
,,,,,,,0.0,,,,,,,
12253.0,,,,,,0.0,,,0.0,,,0.89,1.0,
12321.0,,,,,,0.0,,,,38.0,0.0,,,309.0
,,,,,,,,,,38.0,,,0.91,331.0
12333.0,,20.0,,,,,0.0,,,38.0,0.0,,0.89,
,,,,,,,,,,38.0,0.0,,,326.0
,,20.0,,,,,0.0,,,38.0,,0.756,0.95,300.0
,,,,,,,,1.0,,,0.0,0.585,,311.0
12428.0,,,,0.0,,,,,,38.0,0.0,0.851,,
,,,,,,,,,,,,,,
,,20.0,,,,,,,,38.0,0.0,0.943,,
12552.0,,,,,,,,1.0,0.0,38.0,,0.65,,301.0
12610.0,,,,,,,0.0,,,38.0,,,0.74,308.0
,20.0,,,,,,,,,38.0,,,0.7,
12647.0,,,,,,,,,,,0.0,,,
,,20.0,,,,,,,,38.0,,,0.79,
,,,,,,,,,,,0.0,,,
,,,,,,,,,,38.0,0.0,,0.92,324.0
12702.0,,,,,,,,,,38.0,,,0.82,307.0
,27.0,,,,,,,,,,,0.79,0.85,
,,,,,,,,,,38.0,0.0,0.67,0.67,320.0
,,,,,,,,,,38.0,0.0,0.83,,
,,,,,,,,,,,,0.6,,314.0
12844.0,20.0,,,,,,,,,,0.0,0.895,,
,,,,,,,,,,,,0.86,0.88,323.0
12872.0,,,,,,,,,,38.0,,0.88,0.88,
,,,,,,,,,,,,,0.86,321.0
,,,,0.0,,,,,0.0,,0.0,0.75,,
,,,,,,0.0,,,,38.0,,,,
,,,,,,,,,,,,,,
,,,,,,6.0,,,,38.0,0.0,0.84,,318.0
,,,,,0.0,,,,,38.0,,,0.82,335.0
13017.0,,,,,,,,,0.0,,0.0,,,329.0
,,,,,0.0,,,,,38.0,0.0,0.819,,330.0
13106.0,,,,,16.0,,,,,38.0,0.0,0.57,,
,28.0,,,,,0.0,,,,38.0,0.0,,,312.0
13141.0,,,,,,,,,,38.0,,,0.87,320.0
13146.0,,,,,,,,,,38.0,,0.76,0.76,
13149.0,,,1.0,,,,,,,38.0,,0.841,0.841,
13160.0,,,,,,,,,,,,,0.76,323.0
,,,,,,,,1.0,0.0,,,0.87,,332.0
13175.0,20.0,,,,,,,,,38.0,0.0,0.53,0.75,323.0
,,,,,,,,,,,,0.77,,327.0
,,,,0.0,,,,1.0,0.0,38.0,,0.82,,323.0
13246.0,,,,,,,,,,,,,,327.0
13314.0,,,,,,,,,,,,0.8,,
,,,,0.0,0.0,0.0,,,,,,,0.9725,
13337.0,,,,,,,,,,38.0,,,,
13338.0,,,,,,,,,,38.0,,,0.8,
13540.0,,,,,,,0.0,,,,0.0,,,319.0
13621.0,,,,,0.0,0.0,,,,,,0.83,,
13672.0,,,,,,,0.0,,,38.0,0.0,,0.71,334.0
29.0,,,,,,,,,,,0.0,,0.77,
5177.0,,,,,,,,,,,0.0,,0.76,299.0
,,,,,,,,,0.0,,,,0.84,
,,,,,,,,,0.0,,,,,
20.0,,,,,,,,,0.0,,,,0.785,315.0
80.0,,,,,,,,,,37.0,0.0,,0.84,318.0
,,,,0.0,,,,1.0,,,0.0,,,
,,,,0.0,,0.0,,,,,,,,
98.0,,,,,,,0.0,,0.0,,0.0,,,
171.0,,,,,,,,,,,,,,316.0
,,,,,,,,,,,0.0,0.7,0.79,324.0
,,,,,,,,1.0,,37.0,,,0.93,
,,28.0,,,,,,,0.0,37.0,,,,
288.0,,,1.0,,,,,,,37.0,,,,
330.0,,,,,,,,,,37.0,0.0,,0.885,
,,,,,,,,,,37.0,,0.914,,315.0
,,,,,,,,,,,0.0,0.593,,329.0
,,,,,,,,,,,0.0,,0.93,328.0
,,,,0.0,,,,,,,0.0,0.777,,
,28.0,,,,,,,,,37.0,,,,
392.0,,20.0,,,,,,,,,,0.751,,309.0
,,,,,,,,,,,,,0.89,
397.0,,,,,,,,1.0,,37.0,,0.841,,
398.0,,,,,,,,,,37.0,0.0,0.89,,
,,27.0,,0.0,,,,,,,0.0,,0.6544,318.0
,,,,,,,,,,37.0,,,0.94,323.0
528.0,18.0,18.0,,,,,,,1.0,,,0.752,0.886,
,,,,,,,,,,,,,0.95,
544.0,,,,,,,,,,37.0,,,1.0,312.0
546.0,,,,,,,,1.0,,37.0,,,,
,,,,,,,,,,37.0,0.0,,,
,,,,,,,0.0,,,,,,0.81,319.0
604.0,,,,,,,,,,37.0,,,0.76,
644.0,,,1.0,,,0.0,,1.0,,,,0.915,,
683.0,,,2.0,,,,,,,,,0.936,,
708.0,,,,,,,,,,,0.0,0.84,0.98,335.0
,,3.0,,,,,,,,,,0.78,,310.0
,33.0,33.0,,,,0.0,,,0.0,37.0,0.0,,0.88,
805.0,,,,,,,,,0.0,,,,,
,,,,,,,,,,,0.0,,0.923,
882.0,,,,,,,,,0.0,,,0.9,,
,,,,,,2.0,,,,,,,,
948.0,,,,,0.0,,,,,37.0,,,,
958.0,,,,,,0.0,0.0,1.0,,,,,0.975,
969.0,,,,,,,,1.0,0.0,37.0,0.0,,,311.0
,,20.0,,,,,,,,,,0.918,,
,,,,,,,,,,,0.0,,,
,,,,,,,,,,37.0,,0.68,,320.0
1073.0,52.0,,,,23.0,,,1.0,,,,,,
,,,,0.0,,,,2.0,,,,,0.96,
,,,,,,,,,,,0.0,,0.5851,
,28.0,27.0,1.0,,,,,,,37.0,0.0,0.883,0.979,335.0
1197.0,,,,,,,,,,,,0.59,,
1248.0,,,,,,,0.0,1.0,,,,,,
,,,,,,,,,,,0.0,,0.933,
,,,,0.0,,,,,,,,0.828,0.97,310.0
,,,,,,,,,,,,,,
1294.0,,,,,,,,,,,0.0,,0.98,
,,,,,,,,,,,,,,331.0
1328.0,,,,,,,,,,37.0,,,0.949,
,,,1.0,,,,,,,37.0,,0.901,,
1415.0,,,1.0,,,,,,,37.0,0.0,,0.828,
1421.0,,,,,,,,,,37.0,,0.808,0.808,330.0
,,,,,0.0,,,1.0,,37.0,0.0,,,
,,,,,,,,,,37.0,,0.892,,323.0
1486.0,,,,,,,,,,,,,,
,,18.0,,,,,,,,37.0,0.0,,0.748,
,,,,,,,,,,37.0,,,,
,,,,,,,,,,37.0,,,0.92,
1574.0,27.0,,3.0,,,,,,,37.0,0.0,,0.932,
,,,,,,0.0,0.0,,,37.0,,,0.92,
1582.0,,,,,,0.0,,,,37.0,0.0,0.75,0.9,320.0
,,,1.0,,,,,,,37.0,0.0,0.942,0.962,
,,,,,,,,,,37.0,,,,
1672.0,,,,,,,,,,,0.0,0.74,0.85,311.0
1678.0,,,,,,,,,,37.0,,0.79,0.9,
,,,,,,,,,,,0.0,,0.765,
1690.0,28.0,,,,0.0,,,,,37.0,,0.804,1.0,
,20.0,,1.0,,,,,,,,,,0.967,321.0
,28.0,28.0,,,,,,,,37.0,,0.75,,
,,,,,,,,,,37.0,0.0,,0.721,335.0
,,,,,,,,,,37.0,0.0,,0.93,314.0
,,,1.0,,,0.0,,,,,,,,
1853.0,,,1.0,,,,,1.0,,,,0.6,0.75,310.0
1859.0,,,,,,,,,,37.0,0.0,0.83,,
,,,,,,,,,,37.0,,,0.95,
,,,,,,,,,,37.0,0.0,,,327.0
,,,,,,,,1.0,,,,,,315.0
,,,,,,,0.0,,,37.0,,,0.945,336.0
,,,,,,,,,,37.0,,0.0717,,
,,,,,,,,,1.0,37.0,0.0,,,319.0
1997.0,,,,,,,,,,,0.0,,,
2018.0,39.0,,,,,,0.0,,,,,,,326.0
,,,1.0,,0.0,,,,,,0.0,,0.973,
,,,,,,,,1.0,,37.0,,0.911,,327.0
2105.0,,,,,,,,,0.0,,0.0,0.935,,
,,,,,,,0.0,,,,,,0.96,
2124.0,39.0,,,,,,,1.0,,37.0,0.0,,0.754,
,52.0,,1.0,,,,,,,,,0.78,,318.0
,,,1.0,,,2.0,,,,,0.0,,,321.0
,,,,,,,,,,,0.0,,,
,27.0,,,,,,,,0.0,,0.0,0.965,0.966,324.0
2198.0,20.0,,,,,,0.0,,,,0.0,,,
2202.0,,,,,,,,,,,0.0,,1.0,328.0
2219.0,,,,,,,,,,37.0,,,,
,,,,,,0.0,,1.0,,,,0.9,0.94,324.0
2268.0,,,,,,0.0,,,,,,0.867,0.913,
2299.0,,,,,,0.0,,,,37.0,,,0.648,
2309.0,,,,,,,,,,37.0,0.0,,0.88,
,,,,,0.0,,,,,37.0,0.0,0.934,,315.0
,20.0,,,,,,0.0,,,,0.0,0.6617,,
,,20.0,,,,,,,,,0.0,0.7413,0.82,
,,,,,,,,,,,,,,
,,20.0,,,,,,,,37.0,0.0,,1.0,317.0
2451.0,,,,0.0,,,0.0,,,,,0.76,,
,,,,,,0.0,,,,,,,,
2481.0,,,,,,,,,,,0.0,0.927,0.97,321.0
,,,,,,,,1.0,,,,,,308.0
,,,,,,,0.0,,,37.0,,0.738,0.91,
,,,,,,,,,,37.0,0.0,,,
,,,,,,,,,,,,0.901,0.97,324.0
2660.0,,,,0.0,,,,,,,,,,
2718.0,,,,0.0,,,,,,,,,0.8,319.0
,,,,,,,,,,37.0,,,0.85,
,,,,,,,,,0.0,37.0,,0.925,0.93,319.0
2825.0,,20.0,,,,,,,,,,,,
2847.0,20.0,,1.0,,,,,,,,0.0,,0.765,316.0
,,,,,,0.0,,,0.0,,,,,333.0
,,,,,,,,,,,,,,
,,,,0.0,,,,,,,,,,324.0
2979.0,,,,,,0.0,,,,37.0,0.0,0.73,,
3034.0,,,,,,,,1.0,0.0,,0.0,0.7937,0.7937,
,,,,,,,,,,37.0,,,,321.0
,,,,,,,,,,,0.0,,,329.0
,,,1.0,,,,,,,,,,0.75,
,,,,,,,,,,,,,,
3158.0,,,,,,,,,,37.0,,0.9,,326.0
,,,,,,,,,,,0.0,,,
,,,,,,,,,,,0.0,,0.8,312.0
3248.0,,,,0.0,0.0,,,,,,,1.0,,
3255.0,,,,,,,,,,,,,0.94,
,20.0,,,,,,,,,,,0.88,0.88,
,,,,,0.0,,,,,37.0,0.0,,,
,,,,,,0.0,,,0.0,,,,0.9875,323.0
,,,,0.0,,,0.0,,,,,0.61,,328.0
,,,,0.0,,,,,,37.0,,,,
,,,,,,,,,,,,,,
3364.0,,,1.0,,,,,,,,0.0,,0.881,318.0
,,,,,,,,,,,,0.906,,
,,,,,,,,,,,,,,324.0
3401.0,,,,0.0,,,,,,,,,0.7978,
3410.0,,,,,,,,,,,0.0,,0.95,
,,,,,,,,,,,,0.943,0.948,
3503.0,,,,,32.0,,,,,,,0.74,,337.0
,,,,,,,,,,,0.0,,0.84,
3562.0,,,,,,,,,,,,0.884,,321.0
,,,,,,,,1.0,,37.0,,,,326.0
,,,,,,,,,,,0.0,,0.948,
,,,,,,,,,,37.0,0.0,0.929,0.941,
3617.0,,,,,,,,,,,,,0.733,320.0
,,,,,,,,,,,0.0,,,
,,,,0.0,,,0.0,,,,0.0,0.7032,0.8403,
3738.0,,,,,,,0.0,,,37.0,0.0,,0.95,320.0
,20.0,,,,,,,,,,0.0,0.797,,328.0
3809.0,,,,,,,,,,,0.0,,0.957,316.0
,,,,,,,1.0,,,,,0.8,0.83,
3862.0,,,,,,0.0,,,,37.0,,,0.99,
3952.0,,20.0,,,,0.0,,,,,0.0,0.985,,332.0
3953.0,,,,,,,,,,,0.0,,,
,,,,,,,,,,,,0.878,0.945,325.0
4012.0,,,,0.0,,,,,,,0.0,,,317.0
4029.0,,,,,,,,,,37.0,0.0,,,331.0
4058.0,,,,,,,,,,,0.0,0.968,,310.0
4117.0,,,,,,,,,,,0.0,,1.0,318.0
,,,,,,,,,,37.0,,0.917,,306.0
,,,1.0,,,,,1.0,,,0.0,0.902,,320.0
4196.0,,,1.0,,,,,,,,,,,
,,,,,,,,,,37.0,0.0,0.746,0.92,
,,,,,,0.0,,,,,0.0,,,334.0
,,,,,0.0,,,,,37.0,,0.817,0.96,325.0
,,,,,,,,,0.0,,,0.77,0.91,323.0
,20.0,,,,,0.0,,,,,,,,
4360.0,28.0,28.0,,,0.0,,,,,37.0,,0.871,,
4376.0,28.0,,,,,,,,,,,,,323.0
,,,,,,,,,,,,0.723,,
,,,,,,,,,,,0.0,,0.94,
,,,,,,,0.0,,,,,,0.906,325.0
,,27.0,,,,,,,0.0,37.0,0.0,0.734,,319.0
4423.0,,,,,,,0.0,,,37.0,,0.787,,322.0
,,,,,,0.0,,,0.0,,0.0,,,315.0
,,,,,,,,,,37.0,0.0,0.74,,
4531.0,,,,,,,,,,37.0,,0.866,,
,,,,,,,,1.0,,,,0.76,,309.0
4559.0,28.0,,,,,,0.0,,,,0.0,,,323.0
4561.0,,,,,,,,,0.0,37.0,,,,
,,,1.0,,,,,,,,0.0,,0.911,
,,,,,,,,,,,,0.8018,,
,,,,,,,,,,37.0,0.0,0.867,,
4684.0,,,,,,,0.0,,0.0,,,0.893,,324.0
